,0
4256,135031215
4257,135051387
4258,135057947
4259,135062551
4260,135069842
4261,135070283
4262,135072602
4263,135078541
4264,135084968
4265,135090586
4266,135094222
4267,135097955
4268,135117106
4269,135120816
4270,135134426
4271,135134557
4272,135137630
4273,135141561
4274,135154775
4275,135155574
4276,135156257
4277,135175275
4278,135181245
4279,135181291
4280,135197760
4281,135201725
4282,135208546
4283,135216582
4284,135222538
4285,135233446
4286,135239475
4287,135246577
4288,135251701
4289,135255221
4290,135255320
4291,135268259
4292,135276329
4293,135278145
4294,135282066
4295,135320814
4296,135323992
4297,135336777
4298,135337689
4299,135338615
4300,135346503
4301,135359636
4302,135376563
4303,135402374
4304,135413685
4305,135416887
4306,135420151
4307,135422494
4308,135441516
4309,135450301
4310,135454155
4311,135456953
4312,135466575
4313,135469707
4314,135491069
4315,135500683
4316,135501780
4317,135504722
4318,135511700
4319,135522502
4320,135531150
4321,135557773
4322,135585327
4323,135596551
4324,135598472
4325,135606874
4326,135616281
4327,135620664
4328,135629350
4329,135631915
4330,135641618
4331,135652944
4332,135665066
4333,135682026
4334,135697528
4335,135705302
4336,135707187
4337,135708009
4338,135709187
4339,135710459
4340,135712153
4341,135712164
4342,135712506
4343,135723018
4344,135725700
4345,135769737
4346,135770918
4347,135780905
4348,135783656
4349,135783871
4350,135793169
4351,135806817
4352,135816423
4353,135833908
4354,135837065
4355,135840433
4356,135849770
4357,135853628
4358,135865373
4359,135891763
4360,135892151
4361,135894476
4362,135901792
4363,135904708
4364,135917804
4365,135927832
4366,135990443
4367,135993852
4368,136004975
4369,136013003
4370,136043231
4371,136048892
4372,136054738
4373,136056113
4374,136057631
4375,136066293
4376,136067426
4377,136086019
4378,136092055
4379,136111934
4380,136113542
4381,136117590
4382,136133365
4383,136170611
4384,136175641
4385,136183632
4386,136187705
4387,136188462
4388,136208809
4389,136209366
4390,136225780
4391,136232368
4392,136236406
4393,136237662
4394,136237725
4395,136238141
4396,136267859
4397,136272433
4398,136272507
4399,136281800
4400,136285784
4401,136296538
4402,136311299
4403,136330910
4404,136340338
4405,136344042
4406,136344128
4407,136345323
4408,136401363
4409,136413874
4410,136418546
4411,136422744
4412,136426347
4413,136428197
4414,136436846
4415,136438081
4416,136453976
4417,136458781
4418,136479918
4419,136481387
4420,136495312
4421,136499429
4422,136503250
4423,136504957
4424,136506174
4425,136512484
4426,136512765
4427,136513205
4428,136520930
4429,136525631
4430,136539387
4431,136560476
4432,136572506
4433,136584442
4434,136586757
4435,136598778
4436,136601521
4437,136611246
4438,136619422
4439,136627108
4440,136628738
4441,136643991
4442,136645545
4443,136671231
4444,136673024
4445,136692056
4446,136708015
4447,136709345
4448,136711469
4449,136713448
4450,136718060
4451,136719449
4452,136719854
4453,136729491
4454,136742453
4455,136762806
4456,136769609
4457,136789242
4458,136793424
4459,136824751
4460,136824912
4461,136827875
4462,136828455
4463,136830441
4464,136850003
4465,136863004
4466,136864830
4467,136869891
4468,136889839
4469,136893643
4470,136915200
4471,136915356
4472,136917335
4473,136947354
4474,136961546
4475,136965156
4476,136969628
4477,136998296
4478,136998882
4479,137011449
4480,137015969
4481,137016720
4482,137018118
4483,137018633
4484,137025257
4485,137025772
4486,137039761
4487,137047696
4488,137066453
4489,137069856
4490,137076542
4491,137085521
4492,137089335
4493,137092631
4494,137108726
4495,137138004
4496,137147968
4497,137149029
4498,137156015
4499,137168108
4500,137171363
4501,137178380
4502,137179986
4503,137180721
4504,137184493
4505,137185440
4506,137202878
4507,137207444
4508,137220344
4509,137223109
4510,137224798
4511,137235054
4512,137248978
4513,137251326
4514,137256322
4515,137259790
4516,137288655
4517,137300059
4518,137305160
4519,137305859
4520,137316358
4521,137318338
4522,137318621
4523,137335904
4524,137337848
4525,137338812
4526,137353256
4527,137356808
4528,137369278
4529,137372497
4530,137381748
4531,137383217
4532,137384220
4533,137386168
4534,137413165
4535,137424742
4536,137433029
4537,137435945
4538,137441921
4539,137451706
4540,137456494
4541,137489574
4542,137496712
4543,137499556
4544,137503747
4545,137506134
4546,137508720
4547,137511155
4548,137512190
4549,137523394
4550,137530267
4551,137550599
4552,137563544
4553,137570740
4554,137576554
4555,137584043
4556,137590940
4557,137613383
4558,137627194
4559,137630538
4560,137630734
4561,137639280
4562,137644519
4563,137645259
4564,137650711
4565,137650769
4566,137662020
4567,137680318
4568,137706170
4569,137707075
4570,137723255
4571,137723659
4572,137730445
4573,137742528
4574,137743772
4575,137749048
4576,137774134
4577,137777643
4578,137780361
4579,137781192
4580,137781839
4581,137782280
4582,137786228
4583,137794753
4584,137796065
4585,137798731
4586,137803621
4587,137814693
4588,137823380
4589,137823964
4590,137827979
4591,137829604
4592,137835077
4593,137840270
4594,137842779
4595,137855209
4596,137861940
4597,137866953
4598,137869590
4599,137871384
4600,137872284
4601,137877886
4602,137880973
4603,137883260
4604,137885681
4605,137886699
4606,137890799
4607,137898199
4608,137900828
4609,137906743
4610,137910531
4611,137915348
4612,137927044
4613,137932083
4614,137937544
4615,137941610
4616,137961582
4617,137971998
4618,137983548
4619,137987135
4620,137996399
4621,137998447
4622,138004204
4623,138005037
4624,138010267
4625,138014198
4626,138022987
4627,138038606
4628,138041564
4629,138056674
4630,138059392
4631,138071751
4632,138074035
4633,138076415
4634,138078137
4635,138091347
4636,138099045
4637,138104606
4638,138106463
4639,138108776
4640,138109256
4641,138114541
4642,138116634
4643,138129801
4644,138131884
4645,138144292
4646,138145371
4647,138146547
4648,138146549
4649,138148979
4650,138152287
4651,138157065
4652,138165618
4653,138167515
4654,138172653
4655,138177715
4656,138188223
4657,138192307
4658,138192870
4659,138194211
4660,138194340
4661,138194634
4662,138226633
4663,138269406
4664,138273875
4665,138286702
4666,138294975
4667,138307741
4668,138320457
4669,138340830
4670,138343137
4671,138347186
4672,138347950
4673,138361825
4674,138416561
4675,138441382
4676,138447790
4677,138452542
4678,138460087
4679,138474623
4680,138488132
4681,138495503
4682,138503832
4683,138515201
4684,138527304
4685,138528400
4686,138533804
4687,138534480
4688,138535774
4689,138541185
4690,138543837
4691,138548136
4692,138555995
4693,138580702
4694,138582820
4695,138584998
4696,138587968
4697,138603956
4698,138615410
4699,138618321
4700,138620274
4701,138623165
4702,138638554
4703,138655775
4704,138656474
4705,138662470
4706,138677934
4707,138687064
4708,138691817
4709,138695775
4710,138705946
4711,138714698
4712,138730449
4713,138733827
4714,138745826
4715,138757739
4716,138779564
4717,138803708
4718,138842668
4719,138851931
4720,138872888
4721,138878905
4722,138878925
4723,138881208
4724,138897402
4725,138906779
4726,138907529
4727,138916518
4728,138916631
4729,138923845
4730,138934142
4731,138945353
4732,138947703
4733,138960537
4734,138985163
4735,138985796
4736,139001434
4737,139003361
4738,139026962
4739,139032107
4740,139049795
4741,139096688
4742,139107700
4743,139109233
4744,139125084
4745,139130007
4746,139138307
4747,139145301
4748,139147625
4749,139160096
4750,139160656
4751,139182425
4752,139189124
4753,139192755
4754,139197417
4755,139206876
4756,139210750
4757,139211005
4758,139212672
4759,139216151
4760,139223327
4761,139223473
4762,139224172
4763,139232187
4764,139234728
4765,139240856
4766,139242570
4767,139246617
4768,139249348
4769,139272288
4770,139277022
4771,139296044
4772,139306299
4773,139309148
4774,139309337
4775,139329516
4776,139335251
4777,139342172
4778,139343879
4779,139348926
4780,139349967
4781,139352997
4782,139355422
4783,139365433
4784,139369154
4785,139371820
4786,139391729
4787,139398833
4788,139399153
4789,139406731
4790,139413844
4791,139425246
4792,139434385
4793,139455173
4794,139458653
4795,139473844
4796,139474645
4797,139477451
4798,139484809
4799,139493011
4800,139519548
4801,139530566
4802,139534342
4803,139551317
4804,139564220
4805,139566395
4806,139572652
4807,139585760
4808,139594481
4809,139598685
4810,139618587
4811,139625106
4812,139625213
4813,139629522
4814,139639001
4815,139650021
4816,139664804
4817,139672350
4818,139674852
4819,139687637
4820,139689749
4821,139713073
4822,139724640
4823,139732569
4824,139740734
4825,139742189
4826,139746975
4827,139751956
4828,139752855
4829,139763062
4830,139763660
4831,139768460
4832,139798948
4833,139821976
4834,139828368
4835,139849047
4836,139867868
4837,139891543
4838,139894137
4839,139915786
4840,139919749
4841,139938670
4842,139948678
4843,139953673
4844,139992824
4845,139995424
4846,140011098
4847,140025162
4848,140028588
4849,140041190
4850,140050972
4851,140051985
4852,140057708
4853,140075175
4854,140076275
4855,140077443
4856,140092829
4857,140099685
4858,140102969
4859,140126297
4860,140128668
4861,140129444
4862,140139201
4863,140150396
4864,140154767
4865,140155134
4866,140161281
4867,140198253
4868,140206881
4869,140233583
4870,140236011
4871,140270447
4872,140274842
4873,140286846
4874,140316277
4875,140321980
4876,140340063
4877,140347118
4878,140356491
4879,140374031
4880,140384723
4881,140422954
4882,140426605
4883,140429060
4884,140442578
4885,140451469
4886,140467901
4887,140468755
4888,140469513
4889,140475648
4890,140489706
4891,140519361
4892,140523592
4893,140535715
4894,140539033
4895,140560021
4896,140560062
4897,140562928
4898,140566631
4899,140572565
4900,140573302
4901,140604383
4902,140610959
4903,140634554
4904,140635504
4905,140644382
4906,140652881
4907,140655432
4908,140661453
4909,140699091
4910,140701213
4911,140725534
4912,140737190
4913,140756707
4914,140776512
4915,140785583
4916,140788883
4917,140838554
4918,140857973
4919,140859484
4920,140912189
4921,140925181
4922,140928062
4923,140933403
4924,140935944
4925,140936790
4926,140943190
4927,140948030
4928,140969918
4929,140979165
4930,140997584
4931,141012838
4932,141013207
4933,141017568
4934,141046289
4935,141050626
4936,141056489
4937,141071574
4938,141078729
4939,141079151
4940,141109842
4941,141116883
4942,141142262
4943,141142784
4944,141145284
4945,141156388
4946,141159672
4947,141172130
4948,141180480
4949,141192235
4950,141201435
4951,141205168
4952,141249103
4953,141288742
4954,141298477
4955,141303577
4956,141309539
4957,141311879
4958,141314688
4959,141319057
4960,141320067
4961,141359399
4962,141369206
4963,141373802
4964,141374650
4965,141384269
4966,141399542
4967,141402234
4968,141415153
4969,141420832
4970,141442185
4971,141443684
4972,141448277
4973,141448490
4974,141453157
4975,141459940
4976,141485597
4977,141504938
4978,141510452
4979,141541194
4980,141544481
4981,141546145
4982,141574933
4983,141578085
4984,141592257
4985,141614829
4986,141630597
4987,141656845
4988,141660193
4989,141687509
4990,141702019
4991,141709958
4992,141727626
4993,141736916
4994,141750073
4995,141761892
4996,141808295
4997,141831826
4998,141837570
4999,141846014
5000,141856776
5001,141863905
5002,141866390
5003,141868331
5004,141874453
5005,141893055
5006,141895464
5007,141908100
5008,141909072
5009,141922190
5010,141936783
5011,141939413
5012,141947005
5013,141954395
5014,141954852
5015,141976974
5016,142026123
5017,142038388
5018,142039832
5019,142040072
5020,142040343
5021,142049691
5022,142058105
5023,142065237
5024,142076152
5025,142086449
5026,142086510
5027,142089762
5028,142095596
5029,142099123
5030,142123539
5031,142124580
5032,142125099
5033,142135069
5034,142150794
5035,142160245
5036,142168552
5037,142182933
5038,142199668
5039,142205981
5040,142213754
5041,142221205
5042,142228718
5043,142229660
5044,142233907
5045,142237162
5046,142238508
5047,142248386
5048,142254851
5049,142259872
5050,142262092
5051,142267458
5052,142270519
5053,142272996
5054,142275094
5055,142299597
5056,142324248
5057,142325359
5058,142342549
5059,142444705
5060,142450109
5061,142458302
5062,142485317
5063,142487704
5064,142487876
5065,142496651
5066,142514854
5067,142523100
5068,142537395
5069,142543721
5070,142546599
5071,142551846
5072,142574057
5073,142585225
5074,142608732
5075,142628171
5076,142654950
5077,142672521
5078,142675492
5079,142680295
5080,142688410
5081,142689307
5082,142708509
5083,142721348
5084,142734255
5085,142768516
5086,142794682
5087,142805261
5088,142817769
5089,142859813
5090,142869814
5091,142883687
5092,142903385
5093,142905295
5094,142905556
5095,142905826
5096,142913708
5097,142934196
5098,142937890
5099,142960721
5100,142979847
5101,142990097
5102,142990262
5103,142992814
5104,142994685
5105,143028462
5106,143057565
5107,143062901
5108,143064587
5109,143100960
5110,143149862
5111,143150283
5112,143167872
5113,143205376
5114,143215168
5115,143220890
5116,143232575
5117,143252462
5118,143263795
5119,143267934
5120,143280367
5121,143286307
5122,143303743
5123,143307631
5124,143323453
5125,143343112
5126,143427346
5127,143452748
5128,143457375
5129,143461041
5130,143464380
5131,143504842
5132,143524820
5133,143554248
5134,143572988
5135,143573545
5136,143588017
5137,143588482
5138,143592473
5139,143601072
5140,143601781
5141,143602673
5142,143607669
5143,143614966
5144,143661817
5145,143664868
5146,143669450
5147,143699615
5148,143711919
5149,143717236
5150,143731268
5151,143732969
5152,143740326
5153,143746842
5154,143753822
5155,143757001
5156,143774270
5157,143778193
5158,143779216
5159,143799338
5160,143800326
5161,143827511
5162,143835645
5163,143838070
5164,143838817
5165,143851159
5166,143853378
5167,143875578
5168,143879655
5169,143883944
5170,143890943
5171,143932031
5172,143936487
5173,143937074
5174,143950212
5175,143951751
5176,143953440
5177,143956425
5178,143963296
5179,143965849
5180,143972614
5181,143976293
5182,143977165
5183,143983337
5184,143989483
5185,143995185
5186,144006551
5187,144024218
5188,144044013
5189,144051544
5190,144058733
5191,144079815
5192,144079923
5193,144089187
5194,144111574
5195,144115039
5196,144115527
5197,144129956
5198,144133659
5199,144138280
5200,144141992
5201,144152350
5202,144156188
5203,144158148
5204,144158885
5205,144163351
5206,144180013
5207,144188960
5208,144189425
5209,144201611
5210,144221235
5211,144224446
5212,144240296
5213,144241261
5214,144241810
5215,144242623
5216,144250545
5217,144257519
5218,144260890
5219,144263450
5220,144268535
5221,144270948
5222,144281762
5223,144293813
5224,144304159
5225,144319662
5226,144322467
5227,144322852
5228,144326596
5229,144335662
5230,144342470
5231,144376918
5232,144378143
5233,144379706
5234,144379970
5235,144384711
5236,144418161
5237,144420430
5238,144424823
5239,144425756
5240,144429219
5241,144433252
5242,144470327
5243,144491156
5244,144510172
5245,144519634
5246,144520700
5247,144525657
5248,144538938
5249,144545785
5250,144553336
5251,144581135
5252,144586378
5253,144603703
5254,144617270
5255,144617487
5256,144622743
5257,144623347
5258,144623783
5259,144627992
5260,144638326
5261,144649224
5262,144651613
5263,144665825
5264,144681087
5265,144684022
5266,144686361
5267,144699080
5268,144705000
5269,144717074
5270,144731244
5271,144731732
5272,144746209
5273,144746825
5274,144760269
5275,144761971
5276,144765632
5277,144777549
5278,144785603
5279,144788790
5280,144789707
5281,144844899
5282,144848643
5283,144872563
5284,144875169
5285,144876785
5286,144876969
5287,144882365
5288,144885900
5289,144886081
5290,144890621
5291,144929885
5292,144931940
5293,144934090
5294,144937745
5295,144943843
5296,144946056
5297,144946146
5298,144949224
5299,144955238
5300,144967230
5301,144972555
5302,144976657
5303,144986055
5304,144989923
5305,144991852
5306,145022292
5307,145023615
5308,145024145
5309,145034196
5310,145038739
5311,145060120
5312,145060813
5313,145062267
5314,145062397
5315,145082545
5316,145093634
5317,145093641
5318,145124105
5319,145125971
5320,145130770
5321,145134857
5322,145138779
5323,145145860
5324,145147183
5325,145159282
5326,145165059
5327,145172471
5328,145173987
5329,145182574
5330,145190056
5331,145191585
5332,145224979
5333,145241081
5334,145241634
5335,145266149
5336,145267134
5337,145270201
5338,145275972
5339,145281334
5340,145282283
5341,145300486
5342,145322945
5343,145332048
5344,145336737
5345,145338336
5346,145338861
5347,145340676
5348,145340915
5349,145343550
5350,145354410
5351,145366653
5352,145367210
5353,145371914
5354,145395565
5355,145406547
5356,145437949
5357,145438001
5358,145440561
5359,145444324
5360,145446484
5361,145448435
5362,145451514
5363,145455295
5364,145483993
5365,145487289
5366,145489535
5367,145565151
5368,145576724
5369,145589148
5370,145591403
5371,145597008
5372,145597601
5373,145604376
5374,145605222
5375,145607529
5376,145607563
5377,145649599
5378,145650722
5379,145651856
5380,145656751
5381,145658434
5382,145659236
5383,145659919
5384,145665886
5385,145667556
5386,145685695
5387,145686371
5388,145689531
5389,145706540
5390,145720716
5391,145728190
5392,145730179
5393,145732084
5394,145748867
5395,145752457
5396,145754046
5397,145759719
5398,145762347
5399,145765128
5400,145772356
5401,145778262
5402,145787741
5403,145791549
5404,145794283
5405,145799528
5406,145802525
5407,145806543
5408,145808228
5409,145808988
5410,145810285
5411,145815952
5412,145817091
5413,145817363
5414,145826825
5415,145832918
5416,145833066
5417,145841421
5418,145847481
5419,145850793
5420,145853940
5421,145862556
5422,145862577
5423,145867161
5424,145869511
5425,145879050
5426,145890322
5427,145890564
5428,145891718
5429,145893810
5430,145898995
5431,145899092
5432,145908386
5433,145910495
5434,145949366
5435,145975663
5436,145982055
5437,145992530
5438,146006215
5439,146007605
5440,146010248
5441,146045008
5442,146073629
5443,146090177
5444,146092910
5445,146094138
5446,146098987
5447,146100819
5448,146121103
5449,146123563
5450,146134207
5451,146138635
5452,146142837
5453,146150204
5454,146150392
5455,146155443
5456,146175146
5457,146198175
5458,146198794
5459,146200403
5460,146238341
5461,146244646
5462,146245425
5463,146252154
5464,146262866
5465,146263093
5466,146268466
5467,146287506
5468,146316721
5469,146318036
5470,146322252
5471,146334896
5472,146354334
5473,146362949
5474,146367166
5475,146382757
5476,146385896
5477,146387586
5478,146400847
5479,146422031
5480,146424209
5481,146427002
5482,146430445
5483,146435016
5484,146450741
5485,146453049
5486,146461398
5487,146462435
5488,146466767
5489,146472462
5490,146472745
5491,146480072
5492,146480089
5493,146482956
5494,146491476
5495,146495196
5496,146496435
5497,146497443
5498,146501844
5499,146505328
5500,146514510
5501,146525727
5502,146554380
5503,146556966
5504,146559561
5505,146569581
5506,146572393
5507,146585594
5508,146588519
5509,146593508
5510,146614239
5511,146623463
5512,146623950
5513,146632078
5514,146636882
5515,146653412
5516,146660999
5517,146663971
5518,146671597
5519,146679166
5520,146703635
5521,146730128
5522,146777746
5523,146789896
5524,146792146
5525,146795713
5526,146800166
5527,146812942
5528,146815248
5529,146833648
5530,146843918
5531,146855768
5532,146860579
5533,146864234
5534,146879574
5535,146881529
5536,146897047
5537,146898157
5538,146923841
5539,146930415
5540,146942348
5541,146970039
5542,146981226
5543,146991308
5544,146993560
5545,147001150
5546,147005029
5547,147017627
5548,147018725
5549,147020066
5550,147025117
5551,147053761
5552,147059196
5553,147071455
5554,147079550
5555,147083551
5556,147102622
5557,147107391
5558,147109293
5559,147109503
5560,147115207
5561,147150486
5562,147157240
5563,147175864
5564,147183273
5565,147190569
5566,147194382
5567,147196340
5568,147201444
5569,147211044
5570,147215984
5571,147216169
5572,147216388
5573,147219029
5574,147219172
5575,147219790
5576,147219927
5577,147249480
5578,147267623
5579,147271709
5580,147277264
5581,147283655
5582,147287955
5583,147311425
5584,147315829
5585,147318582
5586,147328219
5587,147329865
5588,147330184
5589,147336998
5590,147357251
5591,147366272
5592,147366709
5593,147374485
5594,147385541
5595,147390833
5596,147394657
5597,147400613
5598,147412428
5599,147425490
5600,147488612
5601,147491787
5602,147493945
5603,147505022
5604,147514236
5605,147521057
5606,147527896
5607,147533828
5608,147534602
5609,147538145
5610,147550995
5611,147566525
5612,147572608
5613,147573983
5614,147578916
5615,147587521
5616,147619769
5617,147625715
5618,147638892
5619,147641668
5620,147645017
5621,147649835
5622,147683220
5623,147713669
5624,147714670
5625,147715071
5626,147715344
5627,147716353
5628,147735741
5629,147741692
5630,147750458
5631,147773816
5632,147780036
5633,147780992
5634,147798154
5635,147801592
5636,147805112
5637,147806221
5638,147808501
5639,147813954
5640,147814524
5641,147816671
5642,147830998
5643,147831458
5644,147831507
5645,147837965
5646,147838352
5647,147845315
5648,147857645
5649,147871650
5650,147875137
5651,147876794
5652,147879526
5653,147894984
5654,147902426
5655,147904887
5656,147905181
5657,147905622
5658,147929206
5659,147949626
5660,147952304
5661,147967427
5662,147968473
5663,147980184
5664,147980265
5665,147985839
5666,147993282
5667,147993333
5668,148006790
5669,148021487
5670,148026887
5671,148027456
5672,148038011
5673,148042671
5674,148046780
5675,148055166
5676,148097235
5677,148106517
5678,148109436
5679,148135801
5680,148137262
5681,148138941
5682,148149112
5683,148149842
5684,148151916
5685,148164063
5686,148172411
5687,148173527
5688,148213409
5689,148225525
5690,148260740
5691,148286115
5692,148339329
5693,148344473
5694,148347251
5695,148352253
5696,148354607
5697,148363853
5698,148367062
5699,148381954
5700,148390259
5701,148498794
5702,148548634
5703,148580404
5704,148597809
5705,148639573
5706,148650724
5707,148859975
5708,148865461
5709,148869766
5710,148877819
5711,148901893
5712,148906098
5713,148907184
5714,148907532
5715,148920288
5716,148934133
5717,148935797
5718,148976036
5719,149027097
5720,149031215
5721,149044775
5722,149049662
5723,149053353
5724,149056262
5725,149064633
5726,149064839
5727,149079374
5728,149081898
5729,149090657
5730,149095211
5731,149097188
5732,149099552
5733,149106948
5734,149109431
5735,149154994
5736,149157343
5737,149172283
5738,149177305
5739,149182627
5740,149194937
5741,149212043
5742,149290178
5743,149405416
5744,149439138
5745,149470775
5746,149536592
5747,149588399
5748,149611695
5749,149626172
5750,149854226
5751,150003871
5752,150078285
5753,150090820
5754,150143835
5755,150170675
5756,150203748
5757,150231199
5758,150249259
5759,150249318
5760,150250279
5761,150251298
5762,150252637
5763,150254514
5764,150271125
5765,150272083
5766,150272894
5767,150290110
5768,150299448
5769,150302512
5770,150302567
5771,150303752
5772,150305895
5773,150308951
5774,150327532
5775,150341238
5776,150353122
5777,150369041
5778,150377578
5779,150378377
5780,150389441
5781,150404804
5782,150414050
5783,150435113
5784,150464528
5785,150467212
5786,150469564
5787,150489181
5788,150493565
5789,150496903
5790,150511864
5791,150521988
5792,150525652
5793,150526823
5794,150528090
5795,150537330
5796,150538821
5797,150543706
5798,150548260
5799,150555380
5800,150555493
5801,150562953
5802,150567957
5803,150578058
5804,150585632
5805,150585926
5806,150589647
5807,150590078
5808,150592849
5809,150598028
5810,150609591
5811,150613202
5812,150613493
5813,150624734
5814,150628312
5815,150651097
5816,150673495
5817,150675067
5818,150686460
5819,150689391
5820,150714596
5821,150721296
5822,150722633
5823,150730853
5824,150760021
5825,150760897
5826,150787797
5827,150789700
5828,150790412
5829,150793373
5830,150796698
5831,150804047
5832,150817941
5833,150822046
5834,150823386
5835,150826156
5836,150858674
5837,150873635
5838,150874532
5839,150891151
5840,150904778
5841,150916201
5842,150927947
5843,150949147
5844,150954344
5845,150989242
5846,151012870
5847,151028230
5848,151028403
5849,151030033
5850,151048458
5851,151059390
5852,151061526
5853,151061600
5854,151067353
5855,151069196
5856,151073605
5857,151074093
5858,151079644
5859,151094400
5860,151101582
5861,151107219
5862,151122841
5863,151123231
5864,151124805
5865,151137742
5866,151142743
5867,151144008
5868,151152614
5869,151157284
5870,151169565
5871,151182845
5872,151183865
5873,151184281
5874,151205321
5875,151239974
5876,151242718
5877,151244035
5878,151244410
5879,151254044
5880,151254082
5881,151274793
5882,151293075
5883,151298240
5884,151302423
5885,151306360
5886,151313578
5887,151320561
5888,151322104
5889,151323298
5890,151323891
5891,151347147
5892,151357570
5893,151366755
5894,151369477
5895,151377584
5896,151384038
5897,151405184
5898,151409724
5899,151411088
5900,151414806
5901,151441952
5902,151466299
5903,151474203
5904,151476817
5905,151477710
5906,151481539
5907,151483985
5908,151484296
5909,151487827
5910,151500367
5911,151500926
5912,151502738
5913,151503073
5914,151510391
5915,151512321
5916,151538712
5917,151541621
5918,151547892
5919,151559978
5920,151573492
5921,151589556
5922,151593777
5923,151595114
5924,151604429
5925,151612024
5926,151613962
5927,151631037
5928,151633427
5929,151638138
5930,151649789
5931,151655201
5932,151656604
5933,151664647
5934,151664916
5935,151666588
5936,151686292
5937,151687468
5938,151690640
5939,151691876
5940,151698722
5941,151705248
5942,151708595
5943,151715826
5944,151717095
5945,151739095
5946,151739964
5947,151743508
5948,151743700
5949,151755867
5950,151758862
5951,151762485
5952,151775203
5953,151775623
5954,151779289
5955,151783821
5956,151798453
5957,151799571
5958,151804940
5959,151820004
5960,151839309
5961,151840069
5962,151844747
5963,151848321
5964,151857569
5965,151858808
5966,151869956
5967,151872474
5968,151881225
5969,151899013
5970,151926003
5971,151926047
5972,151928540
5973,151935745
5974,151943575
5975,151945227
5976,151947114
5977,151963522
5978,151977186
5979,151980903
5980,151984498
5981,152014528
5982,152014637
5983,152017624
5984,152021061
5985,152034107
5986,152073122
5987,152081253
5988,152093292
5989,152099540
5990,152100060
5991,152103032
5992,152103833
5993,152105838
5994,152121202
5995,152123964
5996,152134139
5997,152168000
5998,152184339
5999,152190177
6000,152190700
6001,152191562
6002,152202570
6003,152208798
6004,152211462
6005,152219157
6006,152242991
6007,152246959
6008,152247585
6009,152251185
6010,152254738
6011,152255538
6012,152269824
6013,152270321
6014,152271998
6015,152281112
6016,152285030
6017,152313182
6018,152329907
6019,152329923
6020,152339352
6021,152348295
6022,152359068
6023,152378921
6024,152381157
6025,152381577
6026,152386701
6027,152394071
6028,152397696
6029,152407826
6030,152408165
6031,152415133
6032,152416375
6033,152420513
6034,152425581
6035,152426185
6036,152426844
6037,152433692
6038,152436956
6039,152443403
6040,152452226
6041,152466524
6042,152476826
6043,152478924
6044,152490819
6045,152491425
6046,152495236
6047,152500878
6048,152519553
6049,152533952
6050,152534310
6051,152536535
6052,152537789
6053,152546394
6054,152546626
6055,152551448
6056,152555612
6057,152571715
6058,152574204
6059,152575822
6060,152607086
6061,152611683
6062,152612552
6063,152613595
6064,152614747
6065,152615668
6066,152619744
6067,152638754
6068,152645828
6069,152656512
6070,152657672
6071,152685305
6072,152685897
6073,152689070
6074,152692727
6075,152693154
6076,152697390
6077,152717776
6078,152723138
6079,152724594
6080,152729020
6081,152730463
6082,152732286
6083,152732728
6084,152738959
6085,152739407
6086,152745577
6087,152748952
6088,152749409
6089,152769847
6090,152770293
6091,152776291
6092,152777377
6093,152794661
6094,152796303
6095,152797360
6096,152798730
6097,152801682
6098,152802420
6099,152805229
6100,152807365
6101,152809428
6102,152810665
6103,152813213
6104,152833691
6105,152851446
6106,152857353
6107,152859088
6108,152859434
6109,152860977
6110,152867776
6111,152871543
6112,152877842
6113,152879353
6114,152886425
6115,152886944
6116,152890800
6117,152902537
6118,152909991
6119,152921147
6120,152932003
6121,152939878
6122,152943530
6123,152949969
6124,152952036
6125,152953858
6126,152957075
6127,152984379
6128,152989838
6129,153001467
6130,153004459
6131,153008402
6132,153008640
6133,153008657
6134,153014071
6135,153014981
6136,153031503
6137,153035626
6138,153052278
6139,153056855
6140,153070432
6141,153085291
6142,153137516
6143,153150310
6144,153163467
6145,153175550
6146,153176770
6147,153188913
6148,153203947
6149,153205254
6150,153205838
6151,153208366
6152,153211328
6153,153214895
6154,153221030
6155,153226650
6156,153237583
6157,153247540
6158,153251579
6159,153255530
6160,153255771
6161,153270332
6162,153291530
6163,153292690
6164,153300395
6165,153308619
6166,153314341
6167,153324934
6168,153337398
6169,153343414
6170,153358206
6171,153366864
6172,153376932
6173,153411904
6174,153412437
6175,153417411
6176,153417630
6177,153419020
6178,153428396
6179,153429165
6180,153432106
6181,153447871
6182,153456271
6183,153477290
6184,153489928
6185,153506094
6186,153509145
6187,153510836
6188,153514028
6189,153520686
6190,153526971
6191,153529191
6192,153535226
6193,153536197
6194,153546963
6195,153547424
6196,153551012
6197,153552608
6198,153574575
6199,153578706
6200,153585093
6201,153587257
6202,153605089
6203,153607617
6204,153608188
6205,153612776
6206,153624132
6207,153639854
6208,153647665
6209,153655296
6210,153658004
6211,153662682
6212,153698686
6213,153699757
6214,153710147
6215,153712418
6216,153720113
6217,153740434
6218,153757127
6219,153782414
6220,153789789
6221,153792173
6222,153798440
6223,153808196
6224,153812987
6225,153816158
6226,153819044
6227,153822472
6228,153823805
6229,153826859
6230,153858568
6231,153870159
6232,153883282
6233,153884193
6234,153892586
6235,153892781
6236,153932658
6237,153947184
6238,153950397
6239,153961019
6240,153962244
6241,153977200
6242,153985879
6243,153995616
6244,153996520
6245,154000400
6246,154019314
6247,154022195
6248,154022848
6249,154034688
6250,154039986
6251,154043878
6252,154044544
6253,154055615
6254,154063296
